Id,Name,Price,StockAvailable
2784,Product_2784,235.81,404
2785,Product_2785,823.29,381
2786,Product_2786,191.33,957
2787,Product_2787,845.12,281
2788,Product_2788,757.45,756
2789,Product_2789,620.18,659
2790,Product_2790,711.98,984
2791,Product_2791,924.76,311
2792,Product_2792,212.31,34
2793,Product_2793,906.75,111
2794,Product_2794,123.36,837
2795,Product_2795,207.19,902
2796,Product_2796,870.61,194
2797,Product_2797,459.8,407
2798,Product_2798,579.89,688
2799,Product_2799,333.98,291
2800,Product_2800,584.14,647
2801,Product_2801,235.26,563
2802,Product_2802,470.4,496
2803,Product_2803,490.89,542
2804,Product_2804,908.07,217
2805,Product_2805,269.91,669
2806,Product_2806,567.51,410
2807,Product_2807,151.54,765
2808,Product_2808,707.46,693
2809,Product_2809,207.39,456
2810,Product_2810,532.22,850
2811,Product_2811,233.41,552
2812,Product_2812,349.64,118
2813,Product_2813,248.24,252
2814,Product_2814,932.66,56
2815,Product_2815,25.29,345
2816,Product_2816,605.6,719
2817,Product_2817,507.05,797
2818,Product_2818,797.41,800
2819,Product_2819,103.03,399
2820,Product_2820,486.83,391
2821,Product_2821,184.35,431
2822,Product_2822,30.03,668
2823,Product_2823,882.93,77
2824,Product_2824,929.29,310
2825,Product_2825,469.46,879
2826,Product_2826,539.46,80
2827,Product_2827,784.1,509
2828,Product_2828,931.61,83
2829,Product_2829,657.03,36
2830,Product_2830,704.17,774
2831,Product_2831,963.08,849
2832,Product_2832,807.62,721
2833,Product_2833,945.75,733
2834,Product_2834,350.08,120
2835,Product_2835,239.27,961
2836,Product_2836,281.82,904
2837,Product_2837,451.21,332
2838,Product_2838,326.09,67
2839,Product_2839,282.55,415
2840,Product_2840,128.84,581
2841,Product_2841,812.46,620
2842,Product_2842,410.07,137
2843,Product_2843,774.56,779
2844,Product_2844,504.39,476
2845,Product_2845,959.3,241
2846,Product_2846,498.04,946
2847,Product_2847,664.51,623
2848,Product_2848,640.19,646
2849,Product_2849,98.63,857
2850,Product_2850,497.86,984
2851,Product_2851,761.05,749
2852,Product_2852,402.58,364
2853,Product_2853,453.36,343
2854,Product_2854,809.6,662
2855,Product_2855,356.8,559
2856,Product_2856,500.95,714
2857,Product_2857,780.46,663
2858,Product_2858,458.57,324
2859,Product_2859,263.98,983
2860,Product_2860,367.48,208
2861,Product_2861,829.49,271
2862,Product_2862,392.7,369
2863,Product_2863,490.41,215
2864,Product_2864,470.98,332
2865,Product_2865,617.8,913
2866,Product_2866,887.3,873
2867,Product_2867,548.17,118
2868,Product_2868,949.34,735
2869,Product_2869,515.86,575
2870,Product_2870,441.31,216
2871,Product_2871,618.67,150
2872,Product_2872,780.4,227
2873,Product_2873,502.68,209
2874,Product_2874,444.47,546
2875,Product_2875,203.56,710
2876,Product_2876,837.51,27
2877,Product_2877,493.7,365
2878,Product_2878,137.26,872
2879,Product_2879,388.28,681
2880,Product_2880,897.69,402
2881,Product_2881,912.27,390
2882,Product_2882,946.88,130
2883,Product_2883,175.03,546
2884,Product_2884,808.79,31
2885,Product_2885,527.92,525
2886,Product_2886,646.33,696
2887,Product_2887,843.72,267
2888,Product_2888,539.08,435
2889,Product_2889,890.93,555
2890,Product_2890,400.45,924
2891,Product_2891,68,279
2892,Product_2892,129.68,722
2893,Product_2893,568.78,975
2894,Product_2894,314.38,389
2895,Product_2895,698.35,362
2896,Product_2896,117.94,462
2897,Product_2897,374.92,203
2898,Product_2898,230.69,129
2899,Product_2899,647.84,834
2900,Product_2900,985.73,933
2901,Product_2901,764.05,102
2902,Product_2902,518.26,470
2903,Product_2903,318.69,703
2904,Product_2904,52.91,5
2905,Product_2905,10.58,653
2906,Product_2906,786.54,929
2907,Product_2907,969.99,994
2908,Product_2908,346.64,736
2909,Product_2909,567.86,747
2910,Product_2910,428.11,591
2911,Product_2911,940.73,334
2912,Product_2912,27.04,854
2913,Product_2913,435.94,954
2914,Product_2914,120.93,446
2915,Product_2915,208.98,404
2916,Product_2916,147.33,360
2917,Product_2917,358.8,355
2918,Product_2918,202.33,709
2919,Product_2919,680.83,123
2920,Product_2920,559.05,841
2921,Product_2921,961.17,912
2922,Product_2922,179.29,114
2923,Product_2923,508.03,925
2924,Product_2924,603.05,475
2925,Product_2925,64.26,238
2926,Product_2926,917.52,477
2927,Product_2927,439.46,89
2928,Product_2928,245.19,634
2929,Product_2929,585.96,197
2930,Product_2930,338.65,372
2931,Product_2931,841.12,382
2932,Product_2932,499.98,912
2933,Product_2933,912.82,937
2934,Product_2934,868.07,633
2935,Product_2935,202.93,524
2936,Product_2936,584.82,273
2937,Product_2937,46.52,782
2938,Product_2938,149.33,436
2939,Product_2939,149.59,351
2940,Product_2940,807.56,959
2941,Product_2941,84.44,324
2942,Product_2942,455.54,353
2943,Product_2943,955.39,287
2944,Product_2944,904.37,778
2945,Product_2945,511.37,785
2946,Product_2946,589.79,904
2947,Product_2947,983.99,654
2948,Product_2948,284.4,979
2949,Product_2949,883.72,175
2950,Product_2950,598.69,867
2951,Product_2951,557.07,665
2952,Product_2952,327.91,475
2953,Product_2953,278.02,696
2954,Product_2954,870.69,247
2955,Product_2955,135.5,909
2956,Product_2956,189.63,876
2957,Product_2957,771.82,747
2958,Product_2958,815.59,610
2959,Product_2959,247.19,816
2960,Product_2960,631.73,6
2961,Product_2961,240.15,854
2962,Product_2962,153.84,470
2963,Product_2963,706.76,735
2964,Product_2964,637.04,620
2965,Product_2965,811.21,832
2966,Product_2966,242.7,859
2967,Product_2967,229.4,796
2968,Product_2968,767.09,407
2969,Product_2969,564.88,684
2970,Product_2970,445.29,112
2971,Product_2971,963.5,628
2972,Product_2972,657.73,840
2973,Product_2973,266.77,319
2974,Product_2974,447.17,648
2975,Product_2975,222.95,105
2976,Product_2976,774.28,918
2977,Product_2977,10.54,118
2978,Product_2978,297.04,852
2979,Product_2979,529.51,602
2980,Product_2980,145.52,286
2981,Product_2981,455.47,206
2982,Product_2982,896.02,283
2983,Product_2983,383.7,925
2984,Product_2984,276.28,173
2985,Product_2985,523.41,510
2986,Product_2986,727.34,762
2987,Product_2987,676.63,889
2988,Product_2988,311.82,34
2989,Product_2989,480.41,421
2990,Product_2990,151.68,952
2991,Product_2991,777.17,925
2992,Product_2992,516.47,804
2993,Product_2993,57.38,427
2994,Product_2994,66.92,74
2995,Product_2995,943.89,658
2996,Product_2996,397.22,54
2997,Product_2997,177.92,700
2998,Product_2998,802.89,625
2999,Product_2999,604.64,833
3000,Product_3000,607.19,839
3001,Product_3001,727.11,232
3002,Product_3002,998.17,849
3003,Product_3003,467.75,406
3004,Product_3004,219.54,664
3005,Product_3005,900.21,401
3006,Product_3006,270.37,246
3007,Product_3007,338.76,905
3008,Product_3008,601.94,49
3009,Product_3009,67.8,635
3010,Product_3010,770.49,219
3011,Product_3011,762.45,528
3012,Product_3012,350.23,761
3013,Product_3013,141.98,758
3014,Product_3014,828.76,25
3015,Product_3015,714.97,564
3016,Product_3016,617.69,320
3017,Product_3017,710.06,352
3018,Product_3018,447.75,267
3019,Product_3019,964.92,344
3020,Product_3020,346.12,81
3021,Product_3021,838.84,123
3022,Product_3022,188.44,142
3023,Product_3023,110.65,940
3024,Product_3024,471.38,477
3025,Product_3025,623.4,582
3026,Product_3026,132.82,324
3027,Product_3027,309.96,632
3028,Product_3028,391.32,165
3029,Product_3029,48.47,366
3030,Product_3030,641.74,333
3031,Product_3031,418.43,496
3032,Product_3032,784,460
3033,Product_3033,533.33,474
3034,Product_3034,393.86,646
3035,Product_3035,796.63,266
3036,Product_3036,877.1,302
3037,Product_3037,378.88,314
3038,Product_3038,582.73,883
3039,Product_3039,810.15,650
3040,Product_3040,276.87,703
3041,Product_3041,399.6,950
3042,Product_3042,791.51,93
3043,Product_3043,741.53,773
3044,Product_3044,295.17,638
3045,Product_3045,720.05,130
3046,Product_3046,952.69,389
3047,Product_3047,623.8,772
3048,Product_3048,49.04,563
3049,Product_3049,637.34,28
3050,Product_3050,163.28,236
3051,Product_3051,854.54,161
3052,Product_3052,528.57,622
3053,Product_3053,776.48,173
3054,Product_3054,845.73,782
3055,Product_3055,380.07,126
3056,Product_3056,618.42,299
3057,Product_3057,223.55,63
3058,Product_3058,650.92,193
3059,Product_3059,835.97,941
3060,Product_3060,79.01,48
3061,Product_3061,297.14,141
3062,Product_3062,845.1,214
3063,Product_3063,704.72,173
3064,Product_3064,440.07,655
3065,Product_3065,82.47,542
3066,Product_3066,735.72,584
3067,Product_3067,858.54,804
3068,Product_3068,573.08,859
3069,Product_3069,256.58,653
3070,Product_3070,514.91,472
3071,Product_3071,126.75,790
3072,Product_3072,795.21,927
3073,Product_3073,278.12,286
3074,Product_3074,220.17,599
3075,Product_3075,895.16,261
3076,Product_3076,582.72,352
3077,Product_3077,15.62,116
3078,Product_3078,715.52,310
3079,Product_3079,113.09,564
3080,Product_3080,851.88,659
3081,Product_3081,86.67,768
3082,Product_3082,401.31,476
3083,Product_3083,56.67,111
3084,Product_3084,805.97,729
3085,Product_3085,664.42,170
3086,Product_3086,455.93,487
3087,Product_3087,413.03,680
3088,Product_3088,801.55,374
3089,Product_3089,188.53,492
3090,Product_3090,122.11,762
3091,Product_3091,944.5,568
3092,Product_3092,908.27,588
3093,Product_3093,673.3,479
3094,Product_3094,404.52,985
3095,Product_3095,326.13,866
3096,Product_3096,783.55,682
3097,Product_3097,968.98,942
3098,Product_3098,426.03,780
3099,Product_3099,220.31,624
3100,Product_3100,467.96,365
3101,Product_3101,189.73,285
3102,Product_3102,638.12,313
3103,Product_3103,447.68,233
3104,Product_3104,576.24,636
3105,Product_3105,21.61,358
3106,Product_3106,885.15,842
3107,Product_3107,474.68,683
3108,Product_3108,812.49,353
3109,Product_3109,255.71,104
3110,Product_3110,504.36,472
3111,Product_3111,857.69,378
3112,Product_3112,940.2,20
3113,Product_3113,666.29,43
3114,Product_3114,865.54,292
3115,Product_3115,966.01,761
3116,Product_3116,444.03,236
3117,Product_3117,141.94,593
3118,Product_3118,301.95,688
3119,Product_3119,885.59,458
3120,Product_3120,511.27,320
3121,Product_3121,701.61,940
3122,Product_3122,424.11,665
3123,Product_3123,984.07,456
3124,Product_3124,815.43,210
3125,Product_3125,399.82,755
3126,Product_3126,89.42,410
3127,Product_3127,926.7,691
3128,Product_3128,917.08,233
3129,Product_3129,124.47,940
3130,Product_3130,60.6,601
3131,Product_3131,212.71,462
3132,Product_3132,969.73,164
3133,Product_3133,179.64,287
3134,Product_3134,300.29,688
3135,Product_3135,576.48,421
3136,Product_3136,575.06,50
3137,Product_3137,460.74,452
3138,Product_3138,854.22,345
3139,Product_3139,242.26,656
3140,Product_3140,438.56,444
3141,Product_3141,106.34,671
3142,Product_3142,228.58,505
3143,Product_3143,605.79,135
3144,Product_3144,110.27,829
3145,Product_3145,193.3,742
3146,Product_3146,477.38,457
3147,Product_3147,982.56,6
3148,Product_3148,488.12,20
3149,Product_3149,89.22,921
3150,Product_3150,734.08,270
3151,Product_3151,561.88,741
3152,Product_3152,229.18,760
3153,Product_3153,669.68,382
3154,Product_3154,496.33,83
3155,Product_3155,976.54,347
3156,Product_3156,50.7,496
3157,Product_3157,480.05,939
3158,Product_3158,643.51,885
3159,Product_3159,31.4,382
3160,Product_3160,187.52,519
3161,Product_3161,249.09,463
3162,Product_3162,528.6,617
3163,Product_3163,25.31,589
3164,Product_3164,686.86,482
3165,Product_3165,324.36,652
3166,Product_3166,91.85,592
3167,Product_3167,525.06,30
3168,Product_3168,402.07,539
3169,Product_3169,364.55,81
3170,Product_3170,179.02,891
3171,Product_3171,883.98,354
3172,Product_3172,533.36,539
3173,Product_3173,552.27,201
3174,Product_3174,480.53,287
3175,Product_3175,97.12,534
3176,Product_3176,864.35,710
3177,Product_3177,975.85,375
3178,Product_3178,906.59,805
3179,Product_3179,995.65,453
3180,Product_3180,198.42,688
3181,Product_3181,745.4,813
3182,Product_3182,687.13,749
3183,Product_3183,352.21,857
3184,Product_3184,637.85,935
3185,Product_3185,821.74,405
3186,Product_3186,953.41,218
3187,Product_3187,322.51,660
3188,Product_3188,488.97,461
3189,Product_3189,156.85,100
3190,Product_3190,535.3,806
3191,Product_3191,196.9,85
3192,Product_3192,307.83,711
3193,Product_3193,113.86,850
3194,Product_3194,896.81,441
3195,Product_3195,657.73,252
3196,Product_3196,713.33,726
3197,Product_3197,186.61,857
3198,Product_3198,140.56,255
3199,Product_3199,191.15,491
3200,Product_3200,786.19,970
3201,Product_3201,806.85,841
3202,Product_3202,227.83,838
3203,Product_3203,671.39,638
3204,Product_3204,309.48,495
3205,Product_3205,84.77,959
3206,Product_3206,280.17,219
3207,Product_3207,635.6,987
3208,Product_3208,907.38,553
3209,Product_3209,755.79,577
3210,Product_3210,394.04,126
3211,Product_3211,709.32,424
3212,Product_3212,340.42,613
3213,Product_3213,454.05,961
3214,Product_3214,129.66,157
3215,Product_3215,384.07,351
3216,Product_3216,384.26,638
3217,Product_3217,544.08,202
3218,Product_3218,121.5,498
3219,Product_3219,592.72,105
3220,Product_3220,185.17,980
3221,Product_3221,189.32,82
3222,Product_3222,258.7,773
3223,Product_3223,99.1,699
3224,Product_3224,378.85,610
3225,Product_3225,416.07,906
3226,Product_3226,875.34,385
3227,Product_3227,637.13,544
3228,Product_3228,255.15,593
3229,Product_3229,298.37,975
3230,Product_3230,851.05,894
3231,Product_3231,660.5,167
3232,Product_3232,539.92,85
3233,Product_3233,193.54,735
3234,Product_3234,127.28,334
3235,Product_3235,881.15,662
3236,Product_3236,229.57,598
3237,Product_3237,112.89,312
3238,Product_3238,782.16,590
3239,Product_3239,891,361
3240,Product_3240,112.95,369
3241,Product_3241,93.53,597
3242,Product_3242,357.08,990
3243,Product_3243,138.05,872
3244,Product_3244,349.44,930
3245,Product_3245,84.79,807
3246,Product_3246,185.75,760
3247,Product_3247,204.75,475
3248,Product_3248,115.11,453
3249,Product_3249,998.12,65
3250,Product_3250,11.21,532
3251,Product_3251,117.5,384
3252,Product_3252,14.99,211
3253,Product_3253,266.04,408
3254,Product_3254,130.36,390
3255,Product_3255,280.12,906
3256,Product_3256,329.24,732
3257,Product_3257,150.24,524
3258,Product_3258,451.29,217
3259,Product_3259,521.73,692
3260,Product_3260,131.63,664
3261,Product_3261,930.12,476
3262,Product_3262,609.78,353
3263,Product_3263,627.97,818
3264,Product_3264,13.22,737
3265,Product_3265,568.49,200
3266,Product_3266,486.14,77
3267,Product_3267,931.99,131
3268,Product_3268,502.96,888
3269,Product_3269,378.05,27
3270,Product_3270,543.86,737
3271,Product_3271,288.65,361
3272,Product_3272,677.38,863
3273,Product_3273,643.72,349
3274,Product_3274,631.12,666
3275,Product_3275,848.77,984
3276,Product_3276,173.78,148
3277,Product_3277,994.05,237
3278,Product_3278,806.39,363
3279,Product_3279,427.59,366
3280,Product_3280,305.98,192
3281,Product_3281,773.74,94
3282,Product_3282,814.42,489
3283,Product_3283,208.27,63
3284,Product_3284,803.12,308
3285,Product_3285,960.01,848
3286,Product_3286,703.62,136
3287,Product_3287,766.33,545
3288,Product_3288,831.4,339
3289,Product_3289,652.07,451
3290,Product_3290,245.45,598
3291,Product_3291,689.89,456
3292,Product_3292,396.68,875
3293,Product_3293,957.24,43
3294,Product_3294,745.7,361
3295,Product_3295,23.92,568
3296,Product_3296,601.71,406
3297,Product_3297,864.76,233
3298,Product_3298,677.04,273
3299,Product_3299,40.7,662
3300,Product_3300,911.27,75
3301,Product_3301,245.07,112
3302,Product_3302,645.25,897
3303,Product_3303,960.1,570
3304,Product_3304,582.74,417
3305,Product_3305,956.67,883
3306,Product_3306,375.88,927
3307,Product_3307,749.28,726
3308,Product_3308,915.04,43
3309,Product_3309,541.82,613
3310,Product_3310,812.82,48
3311,Product_3311,607.32,1
3312,Product_3312,213.46,888
3313,Product_3313,929.64,914
3314,Product_3314,981.34,323
3315,Product_3315,893.31,879
3316,Product_3316,101.4,309
3317,Product_3317,257.27,215
3318,Product_3318,137.53,772
3319,Product_3319,119.03,76
3320,Product_3320,809.23,619
3321,Product_3321,730.45,688
3322,Product_3322,344.57,391
3323,Product_3323,816.22,734
3324,Product_3324,689.8,850
3325,Product_3325,169.06,459
3326,Product_3326,631.45,905
3327,Product_3327,97.57,432
3328,Product_3328,984.01,956
3329,Product_3329,857.76,930
3330,Product_3330,22.23,491
3331,Product_3331,140.55,87
3332,Product_3332,642.15,501
3333,Product_3333,747.02,275
3334,Product_3334,86.36,537
3335,Product_3335,584.35,554
3336,Product_3336,582.29,94
3337,Product_3337,763.61,874
3338,Product_3338,122.1,380
3339,Product_3339,194.05,791
3340,Product_3340,953.82,143
3341,Product_3341,833.37,524
3342,Product_3342,778.49,849
3343,Product_3343,271.98,609
3344,Product_3344,675.26,249
3345,Product_3345,417.95,58
3346,Product_3346,135.18,677
3347,Product_3347,631.1,306
3348,Product_3348,755.93,870
3349,Product_3349,945.83,882
3350,Product_3350,831.3,310
3351,Product_3351,347.01,117
3352,Product_3352,563.73,21
3353,Product_3353,968.45,644
3354,Product_3354,88.89,367
3355,Product_3355,341.1,598
3356,Product_3356,387.63,968
3357,Product_3357,665.58,607
3358,Product_3358,339.51,804
3359,Product_3359,281.96,147
3360,Product_3360,400.01,242
3361,Product_3361,285.21,89
3362,Product_3362,117.37,146
3363,Product_3363,121.6,567
3364,Product_3364,596.77,824
3365,Product_3365,369.59,982
3366,Product_3366,452.69,430
3367,Product_3367,590.82,153
3368,Product_3368,126.71,894
3369,Product_3369,64,883
3370,Product_3370,243.93,789
3371,Product_3371,467.64,146
3372,Product_3372,605.43,156
3373,Product_3373,449.19,725
3374,Product_3374,74.84,603
3375,Product_3375,146.46,262
3376,Product_3376,262.42,36
3377,Product_3377,521.33,97
3378,Product_3378,953.05,206
3379,Product_3379,760.5,809
3380,Product_3380,124.49,642
3381,Product_3381,161.76,215
3382,Product_3382,557.94,415
3383,Product_3383,11.82,699
3384,Product_3384,647.94,377
3385,Product_3385,372.34,532
3386,Product_3386,333.75,307
3387,Product_3387,769.2,910
3388,Product_3388,415.17,146
3389,Product_3389,46.13,380
3390,Product_3390,989.62,782
3391,Product_3391,32.28,816
3392,Product_3392,719.64,142
3393,Product_3393,171.72,165
3394,Product_3394,199.4,508
3395,Product_3395,471.68,190
3396,Product_3396,974.1,768
3397,Product_3397,298.27,93
3398,Product_3398,920.99,121
3399,Product_3399,161.61,449
3400,Product_3400,637.99,276
3401,Product_3401,681.65,862
3402,Product_3402,552.14,834
3403,Product_3403,53.64,948
3404,Product_3404,103.02,170
3405,Product_3405,471.45,276
3406,Product_3406,671.17,22
3407,Product_3407,31.07,123
3408,Product_3408,386.91,514
3409,Product_3409,912.98,551
3410,Product_3410,547,526
3411,Product_3411,470.63,459
3412,Product_3412,442.17,725
3413,Product_3413,631.66,43
3414,Product_3414,539.23,137
3415,Product_3415,368.13,299
3416,Product_3416,20.99,924
3417,Product_3417,409.66,750
3418,Product_3418,369.01,568
