Id,CustomerID,ProductQuantities,OrderDate
ORD1216,CUS2227,P0130:45;P0263:19;P0780:2,2024-10-13T21:14:23.608072+07:07
ORD1217,CUS0089,P0929:37;P0224:46;P0638:27;P0324:7;P0391:12,2024-09-01T10:53:19.382051+07:07
ORD1218,CUS0583,P0816:30;P0193:43;P0359:36;P0715:9;P0024:5,2024-01-06T10:55:55.447649+07:07
ORD1219,CUS0916,P0770:45;P0113:29;P0510:38,2024-01-27T08:53:42.540248+07:07
ORD1220,CUS0363,P0755:15;P0068:31;P0253:4;P0894:24;P0638:13,2024-07-09T12:23:03.019085+07:07
ORD1221,CUS4296,P0632:13;P0098:11,2024-08-17T22:46:27.426853+07:07
ORD1222,CUS0385,P0365:26;P0778:20,2024-02-14T21:52:36.198415+07:07
ORD1223,CUS4480,P0804:15,2024-03-30T02:10:14.868181+07:07
ORD1224,CUS3238,P0383:33;P0109:40;P0201:35;P0297:21;P0666:36,2024-12-27T20:31:28.886318+07:07
ORD1225,CUS3278,P0665:32;P0966:34,2024-12-17T11:57:29.208622+07:07
ORD1226,CUS4910,P0977:50;P0640:5,2024-11-29T06:38:09.084936+07:07
ORD1227,CUS0803,P0944:50;P0847:33;P0387:13,2024-04-20T18:07:30.191006+07:07
ORD1228,CUS1906,P0515:4;P0108:3;P0572:25;P0946:48,2024-03-21T13:38:37.821420+07:07
ORD1229,CUS0117,P0316:47;P0959:49;P0164:50;P0647:23,2024-11-27T23:51:26.227237+07:07
ORD1230,CUS4632,P0731:8;P0588:18;P0995:6;P0581:24,2024-04-19T09:30:18.594944+07:07
ORD1231,CUS3889,P0774:48;P0639:21;P0939:26,2024-10-05T17:44:19.349096+07:07
ORD1232,CUS2760,P0717:50,2024-04-16T04:40:45.701535+07:07
ORD1233,CUS1112,P0249:20;P0565:23;P0789:50;P0475:41,2024-11-08T20:37:36.525910+07:07
ORD1234,CUS3696,P0963:19;P0558:2,2024-05-19T11:50:38.948348+07:07
ORD1235,CUS3383,P0559:48;P0827:37,2024-06-14T09:13:41.536333+07:07
ORD1236,CUS0857,P0392:31;P0004:19,2024-03-18T07:45:57.378127+07:07
ORD1237,CUS0211,P0216:49;P0249:50;P0041:49;P0761:13;P0327:9,2024-09-22T07:30:28.889894+07:07
ORD1238,CUS2925,P0186:48;P0652:43;P0274:40;P0529:16,2024-05-28T22:35:29.535893+07:07
ORD1239,CUS3640,P0404:22;P0410:21;P0388:36;P0199:48,2024-03-09T10:49:32.040433+07:07
ORD1240,CUS2567,P0637:8;P0494:35;P0171:19,2024-08-10T22:04:16.489431+07:07
ORD1241,CUS2152,P0131:46;P0994:34;P0933:23;P0528:2;P0661:38,2024-09-21T14:04:12.392490+07:07
ORD1242,CUS3900,P0640:45;P0367:42,2024-12-05T18:43:08.407203+07:07
ORD1243,CUS3198,P0448:33;P0907:14,2024-05-07T05:52:21.737947+07:07
ORD1244,CUS2045,P0315:10,2024-06-27T01:19:54.711224+07:07
ORD1245,CUS4621,P0872:15;P0774:6,2024-06-29T06:52:56.188204+07:07
ORD1246,CUS3816,P0009:24;P0181:33;P0024:35,2024-07-05T00:17:04.911100+07:07
ORD1247,CUS0211,P0457:31;P0796:6,2024-12-19T01:31:53.586191+07:07
ORD1248,CUS4491,P0689:23,2024-07-18T15:01:24.207547+07:07
ORD1249,CUS4848,P0296:39;P0293:10;P0738:45;P0932:45;P0483:39,2024-05-25T14:23:28.644376+07:07
ORD1250,CUS2433,P0188:43;P0163:37;P0553:4,2024-08-20T22:35:02.866699+07:07
ORD1251,CUS2059,P0964:26;P0992:16;P0940:34;P0649:6;P0087:47,2024-01-17T23:05:54.000892+07:07
ORD1252,CUS3993,P0090:25;P0229:6;P0234:31;P0388:12;P0583:4,2024-07-02T12:02:02.538818+07:07
ORD1253,CUS2110,P0925:8,2024-09-05T11:36:41.749232+07:07
ORD1254,CUS2227,P0989:15;P0645:4,2024-08-06T05:47:46.853391+07:07
ORD1255,CUS2062,P0336:4;P0884:12;P0470:33,2024-09-26T11:12:34.831737+07:07
ORD1256,CUS1764,P0420:33;P0839:43;P0879:2;P0980:41,2024-11-14T01:58:51.278852+07:07
ORD1257,CUS1828,P0767:21;P0839:10;P0579:32;P0641:33;P0452:35,2024-02-24T20:46:10.160179+07:07
ORD1258,CUS0513,P0293:6;P0746:29;P0676:6,2024-04-12T13:56:27.120005+07:07
ORD1259,CUS3481,P0664:3;P0947:45;P0856:49;P0072:34,2024-08-07T09:59:09.949092+07:07
ORD1260,CUS2803,P0813:2;P0964:44;P0733:23,2024-01-22T02:07:28.014317+07:07
ORD1261,CUS2629,P0292:19,2024-04-17T20:21:51.505979+07:07
ORD1262,CUS4526,P0133:30;P0784:35,2024-05-12T23:15:05.162832+07:07
ORD1263,CUS1431,P0499:41,2024-04-17T17:13:04.327216+07:07
ORD1264,CUS2338,P0324:24;P0583:50;P0922:8;P0121:47;P0367:49,2024-01-28T19:59:23.602329+07:07
ORD1265,CUS0045,P0328:40;P0447:38;P0232:6,2024-09-25T18:54:34.188620+07:07
ORD1266,CUS1919,P0623:22;P0700:43;P0529:13;P0716:39;P0661:36,2024-04-07T11:50:02.723431+07:07
ORD1267,CUS3375,P0241:2;P0771:46;P0707:31,2024-04-25T09:39:23.742123+07:07
ORD1268,CUS4685,P0548:12;P0670:11;P0943:47;P0293:36;P0142:28,2024-03-15T05:21:00.541734+07:07
ORD1269,CUS4797,P0670:22;P0893:30,2024-04-05T05:27:37.164953+07:07
ORD1270,CUS1279,P0188:24;P0980:29,2024-09-02T07:32:57.902768+07:07
ORD1271,CUS4977,P0927:14;P0765:30;P0880:33;P0118:9;P0317:12,2024-10-24T22:13:35.924118+07:07
ORD1272,CUS3652,P0150:7;P0247:31;P0671:44,2024-02-17T17:59:25.560183+07:07
ORD1273,CUS2220,P0734:4;P0283:39;P0722:23,2024-01-11T11:26:48.204194+07:07
ORD1274,CUS2824,P0232:44;P0592:41,2024-02-09T11:45:09.305500+07:07
ORD1275,CUS1028,P0658:41;P0479:16,2024-05-11T04:48:21.042139+07:07
ORD1276,CUS4191,P0664:26,2024-02-02T13:39:56.884702+07:07
ORD1277,CUS3645,P0200:17;P0536:44;P0897:16,2024-02-04T03:45:18.848315+07:07
ORD1278,CUS2474,P0509:27;P0372:11;P0414:39;P0163:20,2024-02-07T22:35:56.556968+07:07
ORD1279,CUS4793,P0191:6;P0837:36,2024-01-19T14:36:29.881598+07:07
ORD1280,CUS3732,P0067:42;P0625:3,2024-03-08T10:15:43.160125+07:07
ORD1281,CUS4175,P0089:21;P0021:38;P0375:28;P0223:21,2024-09-08T04:32:24.304153+07:07
ORD1282,CUS0716,P0300:18;P0989:8;P0564:33;P0196:41;P0853:5,2024-08-06T18:59:56.325008+07:07
ORD1283,CUS1383,P0121:43;P0622:20;P0328:21;P0255:8,2024-06-12T14:59:12.104067+07:07
ORD1284,CUS3945,P0408:39;P0717:38;P0637:29;P0333:14,2024-02-06T20:05:39.279413+07:07
ORD1285,CUS4410,P0329:27;P0385:44;P0839:24,2024-05-11T04:05:30.988314+07:07
ORD1286,CUS3199,P0808:27;P0935:49;P0937:18;P0594:39;P0745:49,2024-02-07T06:17:28.003866+07:07
ORD1287,CUS4375,P0070:29,2024-07-09T09:15:31.521583+07:07
ORD1288,CUS1435,P0929:17;P0054:27;P0262:2,2024-09-08T12:21:27.637902+07:07
ORD1289,CUS3424,P0588:1,2024-03-13T10:55:35.300250+07:07
ORD1290,CUS4192,P0839:33;P0029:8;P0210:4;P0530:47;P0677:29,2024-01-21T18:38:36.474984+07:07
ORD1291,CUS0215,P0796:50;P0114:31,2024-12-15T02:35:31.279423+07:07
ORD1292,CUS2260,P0019:15,2024-10-05T21:54:53.489400+07:07
ORD1293,CUS4639,P0305:2,2024-05-16T09:34:45.190628+07:07
ORD1294,CUS0713,P0243:1;P0178:23;P0265:43,2024-12-29T16:54:42.097145+07:07
ORD1295,CUS2614,P0977:30;P0683:8;P0753:31;P0436:47;P0482:6,2024-10-20T17:06:25.983405+07:07
ORD1296,CUS3987,P0356:40,2024-04-08T04:02:15.482649+07:07
ORD1297,CUS4272,P0517:1;P0177:47;P0849:37,2024-06-17T15:06:44.618629+07:07
ORD1298,CUS4563,P0067:7,2024-08-16T01:44:18.660084+07:07
ORD1299,CUS1239,P0601:15;P0367:5;P0752:44;P0592:17,2024-10-08T20:35:31.498535+07:07
ORD1300,CUS4550,P0258:30;P0275:5,2024-08-13T07:29:12.732788+07:07
ORD1301,CUS4577,P0590:5,2024-03-04T10:02:05.304691+07:07
ORD1302,CUS4658,P0939:13;P0976:7;P0154:17;P0139:27,2024-02-10T09:42:09.248324+07:07
ORD1303,CUS3478,P0555:44;P0650:33;P0009:13;P0222:13,2024-07-24T15:42:23.915631+07:07
ORD1304,CUS0200,P0047:19;P0526:34,2024-06-09T10:59:17.656790+07:07
ORD1305,CUS4411,P0665:42;P0121:11,2024-04-05T23:15:04.046484+07:07
ORD1306,CUS2787,P0059:30;P0238:12,2024-07-15T08:10:14.190505+07:07
ORD1307,CUS0377,P0040:17;P0759:32;P0328:31,2024-11-25T11:46:57.357776+07:07
ORD1308,CUS2489,P0010:3;P0958:36;P0577:27;P0151:43;P0566:40,2024-03-20T14:06:03.980094+07:07
ORD1309,CUS1684,P0950:29,2024-07-26T13:25:09.518035+07:07
ORD1310,CUS4875,P0130:12,2024-11-08T06:15:23.182307+07:07
ORD1311,CUS1474,P0409:20;P0603:36;P0991:38;P0728:15,2024-08-11T19:31:35.779022+07:07
ORD1312,CUS0495,P0424:43;P0781:5;P0301:37,2024-07-20T03:01:37.911804+07:07
ORD1313,CUS4265,P0877:1;P0469:18;P0948:27,2024-06-19T23:37:28.088461+07:07
ORD1314,CUS1369,P0849:20;P0994:6;P0515:5;P0331:39;P0173:48,2024-10-16T23:01:16.900032+07:07
ORD1315,CUS0250,P0916:14;P0851:43;P0287:38;P0524:37,2024-11-01T14:34:38.729233+07:07
ORD1316,CUS3622,P0658:37;P0199:37;P0464:50,2024-12-05T19:14:31.695160+07:07
ORD1317,CUS2473,P0181:41,2024-01-12T22:56:11.792533+07:07
ORD1318,CUS4849,P0184:35;P0432:45,2024-09-23T03:58:22.667953+07:07
ORD1319,CUS0339,P0503:22;P0798:23,2024-01-15T21:34:12.807404+07:07
ORD1320,CUS4870,P0700:3;P0952:1;P0490:8,2024-10-09T22:16:04.088927+07:07
ORD1321,CUS0891,P0816:43;P0887:28;P0437:37,2024-05-15T23:26:13.727251+07:07
ORD1322,CUS3368,P0206:50;P0133:11;P0315:31;P0280:23,2024-06-08T14:46:33.970481+07:07
ORD1323,CUS1008,P0665:12;P0138:20;P0642:19,2024-11-14T20:18:49.008512+07:07
ORD1324,CUS1275,P0322:12;P0226:26;P0457:38;P0468:14;P0080:44,2024-06-29T08:24:39.412417+07:07
ORD1325,CUS1201,P0275:48,2024-09-26T05:05:12.439736+07:07
ORD1326,CUS0976,P0188:2;P0911:16,2024-09-26T20:07:52.303240+07:07
ORD1327,CUS2919,P0563:50;P0399:25,2024-03-15T12:36:37.914493+07:07
ORD1328,CUS4142,P0299:39,2024-06-28T01:39:10.353738+07:07
ORD1329,CUS2454,P0638:21;P0024:5;P0540:10;P0730:24;P0271:29,2024-04-21T17:55:19.650263+07:07
ORD1330,CUS4682,P0247:28;P0689:12;P0236:21,2024-08-12T10:24:34.203252+07:07
ORD1331,CUS2698,P0303:4,2024-04-11T11:28:39.816338+07:07
ORD1332,CUS2786,P0527:12;P0012:39;P0719:20;P0872:2;P0339:45,2024-01-28T07:27:00.615486+07:07
ORD1333,CUS3352,P0292:32,2024-03-23T23:32:19.459924+07:07
ORD1334,CUS4955,P0082:35;P0094:12;P0061:46,2024-04-23T20:03:44.414815+07:07
ORD1335,CUS4242,P0854:32;P0208:48;P0897:7;P0022:4,2024-11-01T23:25:42.127045+07:07
ORD1336,CUS4332,P0357:10;P0607:34;P0903:46,2024-05-06T07:14:52.952475+07:07
ORD1337,CUS1159,P0826:25;P0490:10,2024-01-26T17:09:23.804457+07:07
ORD1338,CUS2026,P0528:12;P0798:36;P0176:40,2024-04-20T19:07:33.989772+07:07
ORD1339,CUS0994,P0067:7;P0982:36;P0019:44;P0472:5;P0177:31,2024-11-22T12:07:08.672360+07:07
ORD1340,CUS1492,P0306:1;P0457:37;P0944:23;P0598:42;P0582:2,2024-06-13T17:21:43.477328+07:07
ORD1341,CUS2487,P0267:1,2024-07-20T14:16:01.178684+07:07
ORD1342,CUS4796,P0413:37;P0063:37;P0249:31;P0729:39;P0778:37,2024-09-25T21:10:34.491151+07:07
ORD1343,CUS2767,P0733:6,2024-12-19T13:12:48.063696+07:07
ORD1344,CUS0433,P0785:32,2024-09-16T05:24:40.640148+07:07
ORD1345,CUS4648,P0808:39;P0071:38;P0957:34;P0660:5,2024-08-08T16:56:32.772643+07:07
ORD1346,CUS2607,P0972:3;P0799:36;P0706:22;P0681:17;P0797:17,2024-03-30T10:55:17.251478+07:07
ORD1347,CUS3653,P0775:40;P0380:1;P0395:31,2024-01-08T17:33:39.943763+07:07
ORD1348,CUS1361,P0138:10,2024-08-18T21:26:15.480412+07:07
ORD1349,CUS1957,P0175:6;P0808:25,2024-08-25T09:42:17.535359+07:07
ORD1350,CUS0526,P0994:43;P0034:4;P0026:14,2024-10-03T11:58:58.068231+07:07
ORD1351,CUS2717,P0939:28;P0623:30,2024-04-22T16:51:52.476701+07:07
ORD1352,CUS2557,P0109:2,2024-06-26T21:07:39.952444+07:07
ORD1353,CUS4602,P0350:49;P0009:29;P0030:45;P0281:13,2024-12-23T16:52:18.269286+07:07
ORD1354,CUS3016,P0913:29,2024-03-01T13:22:18.385548+07:07
ORD1355,CUS0148,P0456:27;P0982:34,2024-08-16T02:41:40.328441+07:07
ORD1356,CUS4685,P0159:8;P0197:8;P0334:26;P0213:13;P0526:10,2024-10-19T06:52:24.895932+07:07
ORD1357,CUS4803,P0045:1;P0342:42,2024-04-01T11:41:16.671806+07:07
ORD1358,CUS3313,P0742:40;P0942:22;P0547:46;P0657:29,2024-06-24T19:28:14.817543+07:07
ORD1359,CUS1516,P0140:39;P0900:29;P0650:14;P0607:31,2024-09-16T16:19:42.584814+07:07
ORD1360,CUS0525,P0159:44;P0175:45;P0554:29;P0934:48,2024-11-12T00:33:33.496375+07:07
ORD1361,CUS4666,P0746:29;P0570:25;P0808:46,2024-12-07T01:04:15.750960+07:07
ORD1362,CUS4468,P0614:42;P0293:28;P0360:37;P0984:7;P0634:11,2024-08-31T06:01:49.857648+07:07
ORD1363,CUS0266,P0100:3;P0768:48;P0258:42;P0669:32;P0370:27,2024-05-17T15:29:03.572076+07:07
ORD1364,CUS3859,P0093:16;P0753:50;P0341:36;P0208:32,2024-12-02T02:54:47.274093+07:07
ORD1365,CUS0852,P0423:36;P0120:19,2024-10-28T19:55:27.208239+07:07
ORD1366,CUS0870,P0812:14;P0756:28,2024-10-07T09:24:44.154719+07:07
ORD1367,CUS1164,P0872:10;P0710:42;P0836:50;P0520:16,2024-12-29T08:23:39.255522+07:07
ORD1368,CUS4971,P0340:21;P0519:44;P0643:15;P0445:42;P0631:13,2024-02-14T21:49:40.105241+07:07
ORD1369,CUS2454,P0427:6,2024-05-04T07:40:06.399395+07:07
ORD1370,CUS2092,P0737:2,2024-01-12T22:07:31.619899+07:07
ORD1371,CUS0740,P0503:11;P0040:7;P0230:47;P0251:22,2024-11-17T06:44:51.352213+07:07
ORD1372,CUS2454,P0645:25;P0457:45;P0206:49,2024-06-19T14:41:20.994214+07:07
ORD1373,CUS1197,P0200:20;P0882:6;P0797:2;P0814:11,2024-08-19T23:36:30.984383+07:07
ORD1374,CUS4597,P0441:34;P0619:24;P0242:29;P0102:4;P0674:12,2024-06-11T14:27:47.858056+07:07
ORD1375,CUS1375,P0505:26;P0695:1;P0506:11;P0816:34,2024-05-10T09:23:08.902863+07:07
ORD1376,CUS0087,P0972:20,2024-12-22T14:25:24.594483+07:07
ORD1377,CUS0106,P0155:32;P0330:9,2024-04-28T10:24:07.388180+07:07
ORD1378,CUS3727,P0998:13;P0702:11;P0208:48,2024-07-01T07:19:24.994743+07:07
ORD1379,CUS2025,P0731:50,2024-02-27T20:20:24.296981+07:07
ORD1380,CUS3250,P0557:14;P0344:39,2024-01-01T23:17:08.140025+07:07
ORD1381,CUS4033,P0152:10;P0074:46;P0116:9;P0065:22,2024-10-07T19:59:24.804959+07:07
ORD1382,CUS2470,P0786:6,2024-10-12T20:51:38.452856+07:07
ORD1383,CUS3686,P0944:21;P0319:24;P0635:44;P0578:17,2024-07-12T08:15:42.778080+07:07
ORD1384,CUS2314,P0849:49,2024-07-06T17:38:31.694127+07:07
ORD1385,CUS1465,P0066:17;P0019:7;P0705:39;P0268:50;P0352:17,2024-03-11T23:19:38.010180+07:07
ORD1386,CUS1484,P0418:13;P0946:5;P0372:9;P0631:45,2024-10-31T20:15:25.465564+07:07
ORD1387,CUS1947,P0455:21;P0693:35;P0963:9,2024-06-13T04:28:21.194898+07:07
ORD1388,CUS2687,P0224:16;P0253:2,2024-06-11T17:56:09.388386+07:07
ORD1389,CUS0264,P0112:30;P0896:29;P0078:33;P0070:39;P0716:32,2024-08-27T14:04:04.805318+07:07
ORD1390,CUS2073,P0660:4,2024-08-24T03:49:35.166996+07:07
ORD1391,CUS1194,P0064:8;P0823:14,2024-09-17T18:58:27.357008+07:07
ORD1392,CUS2868,P0458:17,2024-09-26T05:23:32.400169+07:07
ORD1393,CUS1302,P0726:10,2024-10-10T22:33:44.790930+07:07
ORD1394,CUS1417,P0277:12;P0634:49;P0681:42,2024-06-21T13:31:26.310467+07:07
ORD1395,CUS4692,P0340:35;P0181:28,2024-11-30T14:49:40.760831+07:07
ORD1396,CUS4646,P0740:5;P0223:5;P0622:5;P0828:4;P0202:50,2024-01-15T18:07:27.249087+07:07
ORD1397,CUS1409,P0980:5;P0174:46;P0565:31,2024-12-03T18:35:58.306689+07:07
ORD1398,CUS0179,P0796:1;P0963:37;P0946:20,2024-09-05T14:34:37.253921+07:07
ORD1399,CUS3721,P0040:33;P0587:20;P0580:39;P0915:46;P0008:50,2024-10-15T15:59:13.948982+07:07
ORD1400,CUS3401,P0561:14;P0969:33;P0600:37;P0713:28,2024-07-21T17:38:30.221716+07:07
ORD1401,CUS2986,P0214:34;P0860:1;P0804:47;P0733:41;P0573:18,2024-10-16T08:37:53.397804+07:07
ORD1402,CUS4178,P0080:14;P0850:45;P0140:48,2024-01-12T01:15:30.547134+07:07
ORD1403,CUS4090,P0445:19;P0346:20,2024-09-02T20:25:55.406670+07:07
ORD1404,CUS2924,P0332:46;P0797:13;P0846:24;P0117:33;P0483:2,2024-02-06T05:43:54.027188+07:07
ORD1405,CUS3645,P0730:36;P0155:7;P0310:41,2024-01-22T09:46:19.976311+07:07
ORD1406,CUS1526,P0138:27;P0952:12;P0454:34;P0650:6;P0145:4,2024-07-12T07:02:51.126630+07:07
ORD1407,CUS3802,P0837:42;P0511:7;P0543:49;P0648:35,2024-03-30T01:27:35.422989+07:07
ORD1408,CUS3646,P0915:14;P0311:22,2024-04-04T02:44:55.622711+07:07
ORD1409,CUS0800,P0334:39,2024-04-19T01:27:01.633570+07:07
ORD1410,CUS4035,P0928:10;P0267:9;P0759:36,2024-11-30T15:43:40.313428+07:07
ORD1411,CUS4143,P0766:36;P0413:17;P0772:16;P0123:49,2024-10-28T15:13:54.670881+07:07
ORD1412,CUS2428,P0308:37;P0873:42;P0803:21;P0727:7;P0747:33,2024-02-05T22:26:36.833886+07:07
ORD1413,CUS0935,P0237:40;P0946:16,2024-10-10T00:29:51.007591+07:07
ORD1414,CUS0342,P0221:29,2024-12-16T02:16:18.157061+07:07
ORD1415,CUS3539,P0425:47;P0736:6;P0873:14;P0751:5,2024-06-12T14:01:44.969282+07:07
ORD1416,CUS3760,P0126:4,2024-10-11T03:09:43.363016+07:07
ORD1417,CUS3405,P0841:6;P0302:18;P0930:11,2024-11-15T17:04:24.681650+07:07
ORD1418,CUS3733,P0481:42;P0244:5;P0874:13;P0267:20,2024-10-16T11:02:33.961122+07:07
ORD1419,CUS3000,P0342:34;P0200:38;P0771:46;P0948:8,2024-02-10T09:20:41.881585+07:07
ORD1420,CUS3485,P0474:37;P0785:20;P0700:13;P0979:5;P0099:5,2024-12-07T06:44:01.307446+07:07
ORD1421,CUS2397,P0481:28;P0969:21;P0516:27;P0129:23,2024-05-28T03:24:23.005041+07:07
ORD1422,CUS2476,P0686:38;P0169:3;P0677:13;P0525:29,2024-01-27T12:47:59.799309+07:07
ORD1423,CUS4584,P0858:11;P0323:9,2024-03-17T16:56:00.045086+07:07
ORD1424,CUS2129,P0624:7;P0901:40;P0884:33;P0849:5;P0262:25,2024-04-23T20:25:27.097406+07:07
ORD1425,CUS0501,P0176:5;P0785:46;P0781:27;P0204:13,2024-02-10T09:36:45.143990+07:07
ORD1426,CUS3081,P0676:9,2024-08-18T21:52:41.079553+07:07
ORD1427,CUS2350,P0314:50,2024-12-04T11:02:31.159896+07:07
ORD1428,CUS0614,P0652:49;P0761:49;P0937:18;P0992:21;P0717:19,2024-02-28T01:01:36.382845+07:07
ORD1429,CUS0135,P0446:42;P0495:15;P0872:8;P0976:31,2024-05-07T06:47:50.378941+07:07
ORD1430,CUS1143,P0373:14,2024-11-18T22:41:13.902776+07:07
ORD1431,CUS4790,P0361:20;P0130:27;P0492:10;P0806:44;P0090:31,2024-05-06T20:35:29.706134+07:07
ORD1432,CUS0702,P0172:8;P0935:8;P0873:4;P0491:40;P0150:10,2024-10-31T12:36:50.179551+07:07
ORD1433,CUS0315,P0867:24;P0872:35;P0314:8;P0716:49,2024-09-29T15:42:19.985493+07:07
ORD1434,CUS3667,P0677:34;P0656:14;P0936:40,2024-03-29T22:21:14.504324+07:07
ORD1435,CUS3721,P0500:26;P0160:13,2024-10-27T08:06:53.124398+07:07
ORD1436,CUS0031,P0807:35;P0214:6;P0783:3;P0180:36;P0674:3,2024-03-20T17:02:57.988501+07:07
ORD1437,CUS4179,P0500:25;P0702:2;P0595:11;P0435:28;P0788:6,2024-02-19T04:00:22.350108+07:07
ORD1438,CUS0501,P0215:8;P0864:7;P0798:35;P0410:22;P0686:26,2024-10-16T14:18:00.381574+07:07
ORD1439,CUS3942,P0580:43,2024-12-22T00:28:30.313356+07:07
ORD1440,CUS3514,P0927:26;P0726:5;P0677:18;P0432:22,2024-05-27T06:18:09.991313+07:07
ORD1441,CUS3829,P0354:46;P0049:34;P0431:29,2024-09-07T23:22:17.320017+07:07
ORD1442,CUS3023,P0456:35;P0215:8;P0876:44;P0671:30,2024-04-27T01:01:43.252064+07:07
ORD1443,CUS4366,P0324:4,2024-11-05T20:26:56.044066+07:07
ORD1444,CUS2001,P0981:34;P0720:28;P0118:50,2024-09-28T01:16:21.224862+07:07
ORD1445,CUS2150,P0372:29;P0674:48;P0538:12;P0475:48;P0879:40,2024-09-26T05:06:09.757994+07:07
ORD1446,CUS2358,P0330:42;P0324:37,2024-09-03T00:30:51.963715+07:07
ORD1447,CUS0722,P0506:15;P0193:29;P0537:42;P0870:45;P0196:8,2024-08-26T13:36:57.970847+07:07
ORD1448,CUS4036,P0003:28;P0570:25;P0851:9;P0315:42,2024-07-26T22:23:03.429082+07:07
ORD1449,CUS1446,P0379:14;P0700:30;P0891:22;P0748:34,2024-04-12T22:53:06.333040+07:07
ORD1450,CUS2431,P0492:10;P0251:15,2024-01-26T08:07:11.873679+07:07
ORD1451,CUS3024,P0562:4;P0466:7;P0574:39;P0131:2,2024-07-30T21:36:51.417386+07:07
ORD1452,CUS3468,P0580:2,2024-01-22T08:39:38.825029+07:07
ORD1453,CUS2912,P0543:28;P0270:19;P0365:50;P0527:18;P0513:45,2024-02-25T19:25:41.495510+07:07
ORD1454,CUS2428,P0724:13;P0221:30,2024-12-19T14:42:58.952954+07:07
ORD1455,CUS4278,P0409:23;P0621:33;P0517:47;P0695:3;P0515:38,2024-03-10T06:55:26.762128+07:07
ORD1456,CUS3949,P0763:33;P0072:10;P0656:25;P0196:43,2024-01-18T05:50:41.192322+07:07
ORD1457,CUS0629,P0004:37;P0786:29,2024-03-08T06:03:56.255383+07:07
ORD1458,CUS4808,P0085:39;P0189:47;P0419:36;P0295:7;P0376:3,2024-08-06T08:33:14.055631+07:07
ORD1459,CUS1993,P0419:40;P0830:47;P0273:41;P0826:45;P0107:49,2024-03-06T08:11:39.103211+07:07
ORD1460,CUS4418,P0423:49,2024-09-05T04:19:13.714844+07:07
ORD1461,CUS3740,P0530:35,2024-04-15T10:17:33.734885+07:07
ORD1462,CUS2856,P0124:48;P0691:30,2024-06-13T07:14:55.606485+07:07
ORD1463,CUS2370,P0790:17;P0292:29;P0959:19;P0257:44;P0026:45,2024-07-22T12:29:16.710422+07:07
ORD1464,CUS4295,P0685:20;P0343:3;P0424:39,2024-07-30T13:52:34.035924+07:07
ORD1465,CUS0071,P0284:18;P0421:30,2024-05-07T22:00:33.936789+07:07
ORD1466,CUS4148,P0998:45;P0420:24;P0700:21;P0301:27,2024-08-30T18:23:30.955082+07:07
ORD1467,CUS2710,P0502:15;P0843:25;P0971:11;P0393:22;P0396:31,2024-04-08T19:36:17.177724+07:07
ORD1468,CUS2064,P0777:21;P0875:22,2024-03-01T19:46:08.192193+07:07
ORD1469,CUS2705,P0523:38;P0654:4;P0879:34,2024-10-02T21:23:15.225000+07:07
ORD1470,CUS0460,P0421:30;P0091:24,2024-02-08T16:46:02.862327+07:07
ORD1471,CUS2801,P0679:2;P0326:39;P0281:10;P0435:27,2024-03-28T20:30:30.711637+07:07
ORD1472,CUS4498,P0710:43;P0359:31;P0536:13;P0953:29;P0734:11,2024-06-07T11:00:35.938827+07:07
ORD1473,CUS2636,P0023:46;P0325:38,2024-12-23T13:58:52.983907+07:07
ORD1474,CUS2219,P0359:41;P0561:41,2024-07-17T13:07:03.313342+07:07
ORD1475,CUS3695,P0544:16;P0138:16;P0979:8;P0096:1;P0623:33,2024-09-01T11:39:54.075420+07:07
ORD1476,CUS0811,P0454:43;P0882:38;P0065:41,2024-10-13T14:30:56.886022+07:07
ORD1477,CUS1995,P0846:46;P0236:16;P0845:14;P0686:48,2024-10-01T01:40:46.747276+07:07
ORD1478,CUS2398,P0225:45;P0472:3;P0337:12,2024-11-18T21:31:47.312856+07:07
ORD1479,CUS4626,P0029:16;P0483:38,2024-02-02T13:02:46.489189+07:07
ORD1480,CUS1815,P0593:16;P0657:25,2024-12-22T22:45:28.163017+07:07
ORD1481,CUS1126,P0833:21;P0970:12;P0563:28,2024-07-14T05:33:12.437194+07:07
ORD1482,CUS0184,P0915:5;P0330:33;P0627:50;P0969:49,2024-02-04T21:44:38.501623+07:07
ORD1483,CUS0346,P0772:25;P0647:20,2024-01-15T00:14:27.486830+07:07
ORD1484,CUS2296,P0778:46,2024-03-12T13:57:11.301903+07:07
ORD1485,CUS3363,P0435:20;P0092:41;P0890:37;P0760:27;P0643:14,2024-11-14T07:01:57.827241+07:07
ORD1486,CUS4293,P0224:40;P0774:17,2024-05-06T02:47:14.769216+07:07
ORD1487,CUS3268,P0613:37,2024-07-09T04:16:11.252345+07:07
ORD1488,CUS2063,P0787:2;P0242:22;P0098:39;P0736:21,2024-07-19T01:43:03.194941+07:07
ORD1489,CUS3476,P0518:36;P0715:11;P0704:31;P0533:31,2024-08-25T18:25:37.705668+07:07
ORD1490,CUS4878,P0658:23;P0276:4;P0136:3;P0545:40;P0975:31,2024-08-14T20:01:53.462649+07:07
ORD1491,CUS1263,P0224:43,2024-03-04T10:03:54.719273+07:07
ORD1492,CUS4600,P0519:10;P0128:49,2024-05-21T08:15:34.345526+07:07
